#! FIELDS D0 file.free der_D0
#! SET min_D0 0.197684
#! SET max_D0 5.54609
#! SET nbins_D0  1514
#! SET periodic_D0 false
    0.197684000  221.916862748   -0.278792359
    0.201218968  221.909386286   -5.585954852
    0.204753935  221.854286569  -30.707537406
    0.208288903  221.629127448 -107.696317375
    0.211823870  220.980908483 -281.709093428
    0.215358838  219.429433110 -631.556764993
    0.218893806  216.205225021 -1242.406386222
    0.222428773  210.280456441 -2161.996926057
    0.225963741  200.625210245 -3332.295304341
    0.229498709  186.638352242 -4568.667328510
    0.233033676  168.599247873 -5571.672233397
    0.236568644  147.876310008 -6047.123274146
    0.240103611  126.632874727 -5861.964997633
    0.243638579  107.100748297 -5116.330072882
    0.247173547   90.775385873 -4104.432412547
    0.250708514   77.998493748 -3159.450538661
    0.254243482   68.115557160 -2486.276989561
    0.257778449   60.061734963 -2112.781884034
    0.261313417   52.969344940 -1915.745439030
    0.264848385   46.473831034 -1754.155756833
    0.268383352   40.619704127 -1548.944125185
    0.271918320   35.571181014 -1305.512943068
    0.275453288   31.365787721 -1079.791967898
    0.278988255   27.884532472 -897.987646371
    0.282523223   24.970388970 -755.776804296
    0.286058190   22.505530256 -640.994974948
    0.289593158   20.407335241 -549.167025975
    0.293128126   18.609623161 -471.773592075
    0.296663093   17.050888747 -415.376967521
    0.300198061   15.651053134 -379.845588764
    0.303733028   14.341855708 -360.763510071
    0.307267996   13.082299804 -353.213235699
    0.310802964   11.833130750 -354.013400418
    0.314337931   10.566271664 -361.618747630
    0.317872899    9.282425181 -362.800043791
    0.321407866    8.016724584 -349.766645608
    0.324942834    6.835829138 -319.559950320
    0.328477802    5.775868351 -279.261225088
    0.332012769    4.846514830 -245.623202989
    0.335547737    4.027948038 -215.739237647
    0.339082705    3.307325096 -190.878383350
    0.342617672    2.691720421 -158.655556551
    0.346152640    2.183034956 -128.274124259
    0.349687607    1.793877928  -93.079365278
    0.353222575    1.527446962  -57.789851310
    0.356757543    1.379490882  -27.157460489
    0.360292510    1.320899923   -7.600407940
    0.363827478    1.324052286    7.672764833
    0.367362445    1.368528340   15.265413858
    0.370897413    1.427080367   17.490437993
    0.374432381    1.494585030   24.457576371
    0.377967348    1.608187971   40.391920303
    0.381502316    1.793001449   63.061621225
    0.385037284    2.051029582   84.586267848
    0.388572251    2.378384665   98.465023817
    0.392107219    2.735018179  102.341202046
    0.395642186    3.093133996   97.600339795
    0.399177154    3.439372074   97.272985466
    0.402712122    3.771825482   93.519028018
    0.406247089    4.091603454   87.622536505
    0.409782057    4.378356211   74.798472877
    0.413317024    4.628293410   65.283213879
    0.416851992    4.843041083   56.118161296
    0.420386960    5.025917426   46.572809380
    0.423921927    5.170679595   32.022174612
    0.427456895    5.243583771    6.016819534
    0.430991863    5.209858446  -25.960632942
    0.434526830    5.064991239  -54.460339500
    0.438061798    4.829440343  -78.498727055
    0.441596765    4.519321356  -94.807380479
    0.445131733    4.171777516 -100.573727503
    0.448666701    3.809022377 -104.951640370
    0.452201668    3.432527294 -110.289379226
    0.455736636    3.024905779 -118.927536362
    0.459271603    2.580885102 -130.628544170
    0.462806571    2.110552374 -134.523042152
    0.466341539    1.654710324 -123.887312991
    0.469876506    1.257460457 -101.262905849
    0.473411474    0.928056108  -84.147213537
    0.476946442    0.643247873  -76.153894449
    0.480481409    0.395581662  -64.515333474
    0.484016377    0.194090079  -47.419233478
    0.487551344    0.057934398  -26.357175002
    0.491086312    0.000000000   -7.510939884
    0.494621280    0.005724030    6.677083789
    0.498156247    0.044726700   15.609284800
    0.501691215    0.115866819   25.514458707
    0.505226182    0.229366165   40.469872097
    0.508761150    0.399268166   59.216407122
    0.512296118    0.642742592   76.437387935
    0.515831085    0.942595897   90.822383850
    0.519366053    1.266303021   93.035456021
    0.522901020    1.606470042   98.573163317
    0.526435988    1.963910915  104.843630148
    0.529970956    2.348410370  112.926939406
    0.533505923    2.773502187  127.091258874
    0.537040891    3.248495037  136.286608876
    0.540575859    3.735602520  138.372149176
    0.544110826    4.218785008  136.389334444
    0.547645794    4.684289454  128.848013193
    0.551180761    5.136812521  128.071640481
    0.554715729    5.592670422  130.887728546
    0.558250697    6.052253362  129.645685553
    0.561785664    6.504800562  123.914420628
    0.565320632    6.931236308  114.881142719
    0.568855599    7.310419066   99.346276898
    0.572390567    7.632876815   84.488305943
    0.575925535    7.900703692   67.894741040
    0.579460502    8.121474471   57.615747960
    0.582995470    8.303906099   45.302042438
    0.586530438    8.456891538   39.038543081
    0.590065405    8.571352404   26.927039308
    0.593600373    8.660764272   22.704744100
    0.597135340    8.737367525   20.868668893
    0.600670308    8.820359434   27.863517994
    0.604205276    8.948021401   40.526618154
    0.607740243    9.097580393   39.818277845
    0.611275211    9.225953771   31.172088354
    0.614810178    9.297192822   11.481994890
    0.618345146    9.301716982   -5.952683606
    0.621880114    9.258419112  -16.716804945
    0.625415081    9.177607453  -26.650323578
    0.628950049    9.069869036  -32.765837173
    0.632485017    8.963554098  -28.176910829
    0.636019984    8.876799660  -19.733067338
    0.639554952    8.828544486   -6.632112015
    0.643089919    8.839026690    9.087494126
    0.646624887    8.874475900   10.504756119
    0.650159855    8.901312740    3.057384887
    0.653694822    8.885191983   -9.760114923
    0.657229790    8.837617300  -17.517285169
    0.660764757    8.773931033  -18.763072161
    0.664299725    8.713328124  -16.271364960
    0.667834693    8.669084145   -8.188928963
    0.671369660    8.653932047   -0.360007677
    0.674904628    8.658584529    2.118618306
    0.678439596    8.671636668    4.854404461
    0.681974563    8.682517979    0.986874987
    0.685509531    8.679390285    1.554259270
    0.689044498    8.685267381    4.375199581
    0.692579466    8.710732602    9.376614928
    0.696114434    8.755882451   16.648328720
    0.699649401    8.813252965   14.818751061
    0.703184369    8.853835127    7.183242561
    0.706719336    8.865983527    0.706300791
    0.710254304    8.859028434   -2.983949010
    0.713789272    8.865430502    5.935848674
    0.717324239    8.914339740   23.035052364
    0.720859207    9.017068087   32.690037011
    0.724394174    9.130181502   31.422956368
    0.727929142    9.222924123   19.981609486
    0.731464110    9.280102428   12.305221163
    0.734999077    9.322515740   15.948438290
    0.738534045    9.393247318   22.991366377
    0.742069013    9.473916823   20.101369035
    0.745603980    9.534457510   14.923388822
    0.749138948    9.571555536    7.976927396
    0.752673915    9.604095652   14.227797897
    0.756208883    9.682618317   32.557429718
    0.759743851    9.811170046   42.146971651
    0.763278818    9.967252094   41.221480351
    0.766813786   10.099425116   29.149287667
    0.770348753   10.172590086   11.876434163
    0.773883721   10.209837558    8.533111019
    0.777418689   10.240701361    9.375839548
    0.780953656   10.272704438    8.799091216
    0.784488624   10.310288460    8.906732671
    0.788023592   10.338041783    5.436471537
    0.791558559   10.340396643   -4.790265002
    0.795093527   10.316054023   -7.594917316
    0.798628494   10.285580941   -8.162525351
    0.802163462   10.275005654    1.159111235
    0.805698430   10.302333340   13.836914458
    0.809233397   10.355328484   12.841810722
    0.812768365   10.384480858    2.076247764
    0.816303332   10.363068502  -13.500561514
    0.819838300   10.295963807  -21.424693882
    0.823373268   10.231014097  -13.141542952
    0.826908235   10.208650366   -3.543126801
    0.830443203   10.209608803    2.556066743
    0.833978171   10.211873347   -5.703540191
    0.837513138   10.161607816  -23.297767154
    0.841048106   10.055255334  -33.940703398
    0.844583073    9.947873877  -27.147481581
    0.848118041    9.869965184  -15.255649530
    0.851653009    9.831773099   -8.181664729
