#! FIELDS D0 file.free der_D0
#! SET min_D0 0.197435
#! SET max_D0 5.54956
#! SET nbins_D0  1515
#! SET periodic_D0 false
    0.197435000  301.443795701   -0.000000000
    0.200970089  301.428091624  -12.297730037
    0.204505178  301.301881331  -71.501756000
    0.208040268  300.824940367 -219.913988873
    0.211575357  299.529395148 -553.077639591
    0.215110446  296.553210632 -1195.420211766
    0.218645535  290.586959527 -2256.921677518
    0.222180624  280.069898809 -3762.938287169
    0.225715713  263.652350082 -5542.738316546
    0.229250803  241.008195518 -7210.773491874
    0.232785892  213.365031973 -8296.366129311
    0.236320981  183.444638883 -8462.128823975
    0.239856070  154.639100138 -7699.741336194
    0.243391159  129.702942227 -6351.325099072
    0.246926248  109.824133257 -4922.980218765
    0.250461338   94.515943783 -3808.900549938
    0.253996427   82.359009107 -3138.557106711
    0.257531516   71.938762161 -2797.417900287
    0.261066605   62.454942835 -2569.771582484
    0.264601694   53.825935844 -2299.107564887
    0.268136783   46.288113592 -1954.986710746
    0.271671873   39.997487096 -1609.578090982
    0.275206962   34.829764368 -1330.441768463
    0.278742051   30.497216541 -1133.865147940
    0.282277140   26.709816112 -1010.186271965
    0.285812229   23.330777006 -904.696610406
    0.289347318   20.353229169 -779.560933114
    0.292882408   17.814904059 -662.310351396
    0.296417497   15.674569325 -553.902427280
    0.299952586   13.854088784 -483.545097671
    0.303487675   12.232541343 -435.419447194
    0.307022764   10.773751719 -382.914170470
    0.310557853    9.529280785 -319.958971993
    0.314092943    8.524587518 -250.306954681
    0.317628032    7.742700967 -196.167985746
    0.321163121    7.102857209 -166.475518385
    0.324698210    6.545888320 -151.080991861
    0.328233299    6.026672511 -145.907554241
    0.331768388    5.551001821 -117.702578556
    0.335303478    5.198638001  -83.581362902
    0.338838567    4.960508097  -52.064557503
    0.342373656    4.789373251  -48.393228693
    0.345908745    4.618678904  -49.793795170
    0.349443834    4.453208821  -39.238356788
    0.352978923    4.355304524  -10.241931249
    0.356514013    4.376537655   21.445730173
    0.360049102    4.499272307   44.872338123
    0.363584191    4.670569784   47.764252476
    0.367119280    4.833229672   41.529193985
    0.370654369    4.963048003   32.195761888
    0.374189458    5.086799141   40.586152197
    0.377724548    5.255362487   57.658101451
    0.381259637    5.486311547   70.255456609
    0.384794726    5.752530708   75.783245704
    0.388329815    6.011186777   68.157739156
    0.391864904    6.228745892   59.319823821
    0.395399993    6.427859000   53.187311881
    0.398935083    6.604363392   49.150677734
    0.402470172    6.785835568   56.246512151
    0.406005261    6.989077619   56.157882526
    0.409540350    7.174912602   46.609117071
    0.413075439    7.279145021   14.323177074
    0.416610528    7.281872549   -9.975544583
    0.420145618    7.233550155  -14.152910353
    0.423680707    7.213430174    3.875405237
    0.427215796    7.260552454   22.411421464
    0.430750885    7.348326041   25.889049390
    0.434285974    7.428486319   17.903090261
    0.437821063    7.466653569    6.897089654
    0.441356153    7.499251984   12.708683499
    0.444891242    7.573856202   28.650961263
    0.448426331    7.689505350   34.598827843
    0.451961420    7.793121238   21.051508001
    0.455496509    7.826398705   -3.742657943
    0.459031598    7.784897125  -20.649743104
    0.462566688    7.713143537  -17.075129741
    0.466101777    7.662917672   -9.594393046
    0.469636866    7.647142916    1.679346588
    0.473171955    7.660167202    5.794885845
    0.476707044    7.679974284    4.589645868
    0.480242133    7.677409517   -6.821843564
    0.483777223    7.631401904  -17.313232120
    0.487312312    7.559300323  -23.690505149
    0.490847401    7.478928184  -24.077007052
    0.494382490    7.414991428  -11.507623599
    0.497917579    7.387656566   -6.153386802
    0.501452668    7.372622241   -6.101344999
    0.504987758    7.335883246  -15.963432195
    0.508522847    7.256734315  -26.883836839
    0.512057936    7.155495242  -29.763581463
    0.515593025    7.068900969  -16.452090677
    0.519128114    7.040993550    1.756635762
    0.522663203    7.072977084   14.033150501
    0.526198293    7.119222189   11.755324659
    0.529733382    7.153980990    5.105974490
    0.533268471    7.161852902   -2.009926564
    0.536803560    7.162518631    0.171418709
    0.540338649    7.175160206    7.984546430
    0.543873738    7.213332593    9.769489451
    0.547408828    7.239781345    5.530020633
    0.550943917    7.233021505   -7.828095159
    0.554479006    7.188704757  -14.427322181
    0.558014095    7.130229126  -18.988252493
    0.561549184    7.062196606  -22.769178122
    0.565084273    6.975250394  -26.227185598
    0.568619363    6.858911565  -39.432068236
    0.572154452    6.705588125  -47.395244012
    0.575689541    6.538182786  -46.330063555
    0.579224630    6.392118868  -41.758150048
    0.582759719    6.232353660  -48.904337017
    0.586294808    6.030862312  -65.486080929
    0.589829898    5.770949057  -79.963233318
    0.593364987    5.472067833  -87.367361427
    0.596900076    5.169234560  -84.056411804
    0.600435165    4.881396515  -81.140092786
    0.603970254    4.576565688  -91.185565180
    0.607505343    4.247264874  -97.693828357
    0.611040433    3.902455813  -96.339857338
    0.614575522    3.572563522  -91.901283995
    0.618110611    3.247514728  -93.880146952
    0.621645700    2.895872745 -103.807548551
    0.625180789    2.517453753 -108.060681469
    0.628715878    2.137629640 -105.484740465
    0.632250968    1.783983360  -90.914263090
    0.635786057    1.488542848  -76.537117327
    0.639321146    1.226013882  -69.659527677
    0.642856235    0.983571983  -67.544738909
    0.646391324    0.748037917  -64.007206557
    0.649926413    0.539111886  -55.283133812
    0.653461503    0.377166486  -39.669382960
    0.656996592    0.238574251  -39.308535161
    0.660531681    0.113789058  -31.069071967
    0.664066770    0.022300892  -14.885988383
    0.667601859    0.000000000    8.056592929
    0.671136948    0.082591694   34.400546272
    0.674672038    0.234402180   48.346826821
    0.678207127    0.394538837   44.647808050
    0.681742216    0.542318577   42.637368231
    0.685277305    0.705915872   51.809420627
    0.688812394    0.910095282   61.428142699
    0.692347483    1.143275191   69.885374663
    0.695882573    1.368833424   54.692195943
    0.699417662    1.532633416   37.130616566
    0.702952751    1.638985989   26.646348307
    0.706487840    1.723038114   21.854034075
    0.710022929    1.799395861   21.424515021
    0.713558018    1.872176702   17.633913331
    0.717093108    1.932409141   18.091738037
    0.720628197    1.984938592   10.714049741
    0.724163286    2.008334404   -0.882252201
    0.727698375    1.991549386   -8.905708494
    0.731233464    1.955677485  -12.705058704
    0.734768554    1.916700481   -7.095783491
    0.738303643    1.902022809    1.480432303
    0.741838732    1.915608796    4.107132003
    0.745373821    1.926612350   -1.311439548
    0.748908910    1.900652893  -11.468685631
    0.752443999    1.861478301  -10.481442588
    0.755979089    1.826977843   -7.813640798
    0.759514178    1.800074712   -7.007714443
    0.763049267    1.783666895   -1.544546024
    0.766584356    1.758124224   -8.082033398
    0.770119445    1.756264515    7.705416175
    0.773654534    1.798719996   15.141262173
    0.777189624    1.846786367   10.632693705
    0.780724713    1.859632007   -1.230917379
    0.784259802    1.849428104   -3.235971333
    0.787794891    1.866507963   12.123744916
    0.791329980    1.930644362   26.569617357
    0.794865069    2.046179640   38.375664660
    0.798400159    2.188870356   36.460880510
    0.801935248    2.282131569   15.608278777
    0.805470337    2.322115293   10.247793438
    0.809005426    2.365483588   15.113905715
    0.812540515    2.450129516   31.520437994
    0.816075604    2.586626100   41.743192676
    0.819610694    2.722272786   33.147253844
    0.823145783    2.827304923   25.151688349
    0.826680872    2.918942787   29.046760291
    0.830215961    3.035146567   39.399030108
    0.833751050    3.198085530   52.038023331
    0.837286139    3.368588630   44.020742708
    0.840821229    3.514328223   35.908046745
    0.844356318    3.616900542   24.800539420
    0.847891407    3.706351940   28.951567742
    0.851426496    3.822914481   36.793387226
    0.854961585    3.949833747   31.881478305
    0.858496674    4.040937542   17.182467861
    0.862031764    4.097343893   15.518021884
    0.865566853    4.166187918   27.199637591
    0.869101942    4.316198912   55.776780103
    0.872637031    4.544081182   70.591605288
    0.876172120    4.800345656   70.607237506
    0.879707209    5.014576609   49.085927289
    0.883242299    5.161357799   34.624823811
    0.886777388    5.278034194   34.907049339
    0.890312477    5.413572675   44.365372516
    0.893847566    5.617637340   67.715270688
